word,sentiment
strikingly,positive
stringent,negative
stringently,negative
strip,negative
stripe,negative
stripped,negative
strive,positive
striving,positive
stroke,negative
strokes,negative
strong,positive
stronger,positive
strongest,positive
strongly,positive
struck,negative
structural,positive
structure,positive
struggle,negative
struggled,negative
struggles,negative
struggling,negative
strut,negative
stubborn,negative
stubbornly,negative
stubbornness,negative
stuck,negative
stud,positive
student,positive
students,positive
studied,positive
studies,positive
studious,positive
study,positive
stuffy,negative
stumble,negative
stumbled,negative
stumbles,negative
stump,negative
stumped,negative
stumps,negative
stun,negative
stunned,ambiguous
stunning,ambiguous
stunningly,ambiguous
stunt,negative
stunted,negative
stupendous,positive
stupendously,positive
stupid,negative
stupidest,negative
stupidity,negative
stupidly,negative
stupified,negative
stupify,negative
stupor,negative
sturdier,positive
sturdy,positive
stutter,negative
stuttered,negative
stuttering,negative
stutters,negative
sty,negative
stylish,positive
stylishly,positive
stylized,positive
stymied,negative
suave,positive
suavely,positive
subclause,ambiguous
subclauses,ambiguous
subdocket,ambiguous
subdue,negative
subdued,negative
subito,positive
subject,negative
subjected,negative
subjecting,negative
subjection,negative
subjects,positive
subjugate,negative
subjugation,negative
subleasee,ambiguous
subleasehold,ambiguous
sublessors,ambiguous
sublicensee,ambiguous
sublicensor,ambiguous
sublimation,positive
sublime,positive
submission,positive
submissive,negative
submit,positive
subordinate,negative
sub-par,negative
subparagraph,ambiguous
subparagraphs,ambiguous
subpoena,negative
subpoenaed,negative
subpoenas,negative
subpositive,ambiguous
subpositives,ambiguous
subrogated,ambiguous
subrogation,ambiguous
subscribe,positive
subscription,positive
subservience,negative
subservient,negative
subside,negative
subsidence,negative
subsidize,positive
subsidized,positive
subsidizes,positive
subsidizing,positive
subsidy,ambiguous
subsist,negative
subsistence,positive
substance,positive
substandard,negative
substantial,positive
substantially,positive
substantiate,positive
substantive,positive
substitution,negative
subtle,positive
subtract,negative
subversion,negative
subversive,negative
subversively,negative
subvert,negative
succeed,positive
succeeded,positive
succeeding,positive
succeeds,positive
succes,positive
success,positive
successes,positive
successful,positive
successfully,positive
succinct,positive
succulent,positive
succumb,negative
suck,negative
sucked,negative
sucker,negative
sucks,negative
sucky,negative
sudden,negative
suddenly,negative
sue,negative
sued,negative
sueing,negative
sues,negative
suffer,negative
suffered,negative
sufferer,negative
sufferers,negative
suffering,negative
suffers,negative
suffice,positive
sufficed,positive
suffices,positive
sufficiency,positive
sufficient,positive
sufficiently,positive
suffocate,negative
suffocating,negative
suffocation,negative
sugar,positive
sugar-coat,negative
sugarcoated,negative
sugar-coated,negative
suggest,positive
suggested,positive
suggesting,positive
suggestion,positive
suggestions,positive
suggests,positive
suicidal,negative
suicide,negative
suing,negative
suit,positive
suitable,positive
suits,positive
sulk,negative
sulking,negative
sulky,negative
sullen,negative
sully,negative
sultan,negative
sultry,positive
summit,positive
summoned,negative
summoning,negative
summons,negative
summonses,negative
sump,negative
sumptuous,positive
sumptuously,positive
sumptuousness,positive
sun,positive
sunder,negative
sundial,positive
sunk,negative
sunken,negative
sunny,positive
sunset,negative
sunshine,positive
super,positive
superannuation,ambiguous
superb,positive
superbly,positive
superficial,negative
superficiality,negative
superficially,negative
superfluous,negative
superhuman,positive
superior,positive
superiority,positive
superlative,positive
superman,positive
supersede,ambiguous
supersedeas,ambiguous
superseded,ambiguous
supersedes,ambiguous
superseding,ambiguous
superspreader,negative
superstar,positive
superstition,negative
superstitious,negative
supple,positive
supplication,positive
supplies,positive
supply,positive
support,positive
supported,positive
supporter,positive
supporters,positive
supporting,positive
supportive,positive
supports,positive
suppose,negative
supposed,negative
supposedly,negative
suppress,negative
suppressed,negative
suppressing,negative
suppression,negative
supremacy,negative
supreme,positive
supremely,positive
supurb,positive
supurbly,positive
surcharge,negative
surely,positive
sureties,ambiguous
surety,positive
surge,positive
surgeries,negative
surgery,negative
surgical,negative
surging,negative
surly,negative
surmise,positive
surmount,positive
surpass,positive
surpassed,positive
surpasses,positive
surpassing,positive
surprise,ambiguous
surprised,ambiguous
surprising,ambiguous
surprisingly,ambiguous
surreal,positive
surrender,negative
surrendering,negative
surrogate,positive
surround,ambiguous
surveillance,negative
surveying,positive
survival,positive
survive,positive
survived,positive
surviving,positive
survivor,positive
susceptibility,negative
susceptible,negative
suspect,negative
suspected,negative
suspecting,negative
suspects,negative
suspend,negative
suspended,negative
suspending,negative
suspends,negative
suspense,negative
suspension,negative
suspensions,negative
suspicion,negative
suspicions,negative
suspicious,negative
suspiciously,negative
sustainability,positive
sustainable,positive
swab,negative
swagger,negative
swamp,negative
swamped,negative
swampy,negative
swank,positive
swankier,positive
swankiest,positive
swanky,positive
swarm,negative
swastika,negative
swear,negative
swearing,negative
swears,negative
sweat,negative
sweats,negative
sweaty,negative
sweeping,positive
sweet,positive
sweeten,positive
sweetheart,positive
sweetie,positive
sweetly,positive
sweetness,positive
sweets,positive
swelled,negative
swelling,negative
swerve,negative
swift,positive
swiftly,positive
swiftness,positive
swig,negative
swim,ambiguous
swindle,negative
swindles,negative
swindling,negative
swine,negative
swipe,negative
switch,negative
switched,negative
swollen,negative
swoon,positive
swore,negative
sworn,positive
symbolic,positive
symbolize,positive
symmetrical,positive
symmetry,positive
sympathetic,positive
sympathize,positive
sympathy,positive
symptom,negative
symptomatic,negative
symptoms,negative
synchronize,positive
syncope,negative
syndrome,negative
synergistic,positive
synod,positive
synonymous,ambiguous
synthesis,positive
synthetic,negative
syringe,negative
syringes,negative
system,negative
systems,negative
tablet,positive
tablets,positive
taboo,negative
tabulate,positive
tackle,negative
tackling,negative
tacky,negative
tact,positive
tactic,negative
tactics,negative
tag,ambiguous
taint,negative
tainted,negative
tainting,negative
taints,negative
take,positive
taken,positive
takes,positive
taking,positive
tale,positive
talent,positive
talented,positive
talents,positive
talisman,positive
talk,positive
talons,negative
tamper,negative
tampered,negative
tandem,positive
tangle,negative
tangled,negative
tangles,negative
tank,negative
tanked,negative
tanks,negative
tanned,positive
tantalize,positive
tantalizing,ambiguous
tantalizingly,positive
tantamount,positive
tantrum,negative
tard,negative
tardiness,negative
tardy,negative
target,negative
targeted,negative
targeting,negative
targets,negative
tariff,negative
tarnish,negative
tarnished,negative
tarnishes,negative
tarnishing,negative
tarry,negative
task,positive
taste,positive
tasteful,positive
tasteless,negative
tasty,positive
tatter,negative
tattered,negative
tattoo,negative
tattoos,negative
taught,positive
taunt,negative
taunting,negative
tauntingly,negative
taunts,negative
taut,negative
tawdry,negative
tawny,negative
tax,negative
taxes,negative
taxing,negative
tcell,negative
tcells,negative
teach,positive
teacher,positive
teachers,positive
teaching,positive
team,positive
teams,positive
tear,negative
tearful,negative
tears,negative
tease,negative
teasing,negative
teasingly,negative
tech,ambiguous
technical,ambiguous
technically,ambiguous
technologies,ambiguous
technology,ambiguous
tedious,negative
tediously,negative
tedium,negative
teeming,negative
